TITULARIDAD_CONCIERTO2,CentrosAM2,CentrosAM3,Niveles,Textbox15,Textbox16
Hombres,1.798,3.533,Primero - ESO,472,916
Mujeres,1.735,3.533,Primero - ESO,444,916
Hombres,1.798,3.533,Segundo - ESO,483,944
Mujeres,1.735,3.533,Segundo - ESO,461,944
Hombres,1.798,3.533,Tercero - ESO,423,856
Mujeres,1.735,3.533,Tercero - ESO,433,856
Hombres,1.798,3.533,Cuarto - ESO,420,817
Mujeres,1.735,3.533,Cuarto - ESO,397,817

