TITULARIDAD_CONCIERTO2,CentrosAM2,CentrosAM3,Niveles,Textbox15,Textbox16
Hombres,1.493,2.973,Primero - ESO,436,809
Mujeres,1.480,2.973,Primero - ESO,373,809
Hombres,1.493,2.973,Segundo - ESO,407,807
Mujeres,1.480,2.973,Segundo - ESO,400,807
Hombres,1.493,2.973,Tercero - ESO,331,692
Mujeres,1.480,2.973,Tercero - ESO,361,692
Hombres,1.493,2.973,Cuarto - ESO,319,665
Mujeres,1.480,2.973,Cuarto - ESO,346,665

