TITULARIDAD_CONCIERTO2,CentrosAM2,CentrosAM3,Niveles,Textbox15,Textbox16
Hombres,4.091,8.063,Primero - ESO,1.013,2.023
Mujeres,3.972,8.063,Primero - ESO,1.010,2.023
Hombres,4.091,8.063,Segundo - ESO,992,1.942
Mujeres,3.972,8.063,Segundo - ESO,950,1.942
Hombres,4.091,8.063,Tercero - ESO,1.011,2.008
Mujeres,3.972,8.063,Tercero - ESO,997,2.008
Hombres,4.091,8.063,Cuarto - ESO,1.075,2.090
Mujeres,3.972,8.063,Cuarto - ESO,1.015,2.090

