TITULARIDAD_CONCIERTO2,CentrosAM2,CentrosAM3,Niveles,Textbox15,Textbox16
Hombres,2.991,5.849,Primero - ESO,790,1.494
Mujeres,2.858,5.849,Primero - ESO,704,1.494
Hombres,2.991,5.849,Segundo - ESO,777,1.523
Mujeres,2.858,5.849,Segundo - ESO,746,1.523
Hombres,2.991,5.849,Tercero - ESO,736,1.455
Mujeres,2.858,5.849,Tercero - ESO,719,1.455
Hombres,2.991,5.849,Cuarto - ESO,688,1.377
Mujeres,2.858,5.849,Cuarto - ESO,689,1.377

