TITULARIDAD_CONCIERTO2,CentrosAM2,CentrosAM3,Niveles,Textbox15,Textbox16
Hombres,4.021,8.060,Primero - ESO,1.055,2.099
Mujeres,4.039,8.060,Primero - ESO,1.044,2.099
Hombres,4.021,8.060,Segundo - ESO,998,2.013
Mujeres,4.039,8.060,Segundo - ESO,1.015,2.013
Hombres,4.021,8.060,Tercero - ESO,969,1.969
Mujeres,4.039,8.060,Tercero - ESO,1.000,1.969
Hombres,4.021,8.060,Cuarto - ESO,999,1.979
Mujeres,4.039,8.060,Cuarto - ESO,980,1.979

