TITULARIDAD_CONCIERTO2,CentrosAM2,CentrosAM3,Niveles,Textbox15,Textbox16
Hombres,1.739,3.588,Primero - ESO,453,919
Mujeres,1.849,3.588,Primero - ESO,466,919
Hombres,1.739,3.588,Segundo - ESO,424,880
Mujeres,1.849,3.588,Segundo - ESO,456,880
Hombres,1.739,3.588,Tercero - ESO,433,935
Mujeres,1.849,3.588,Tercero - ESO,502,935
Hombres,1.739,3.588,Cuarto - ESO,429,854
Mujeres,1.849,3.588,Cuarto - ESO,425,854

