TITULARIDAD_CONCIERTO2,CentrosAM2,CentrosAM3,Niveles,Textbox15,Textbox16
Hombres,1.063,2.057,Primero - ESO,292,541
Mujeres,994,2.057,Primero - ESO,249,541
Hombres,1.063,2.057,Segundo - ESO,266,519
Mujeres,994,2.057,Segundo - ESO,253,519
Hombres,1.063,2.057,Tercero - ESO,268,562
Mujeres,994,2.057,Tercero - ESO,294,562
Hombres,1.063,2.057,Cuarto - ESO,237,435
Mujeres,994,2.057,Cuarto - ESO,198,435

