TITULARIDAD_CONCIERTO2,CentrosAM2,CentrosAM3,Niveles,Textbox15,Textbox16
Hombres,3.711,7.202,Primero - ESO,1.010,1.957
Mujeres,3.491,7.202,Primero - ESO,947,1.957
Hombres,3.711,7.202,Segundo - ESO,962,1.815
Mujeres,3.491,7.202,Segundo - ESO,853,1.815
Hombres,3.711,7.202,Tercero - ESO,921,1.762
Mujeres,3.491,7.202,Tercero - ESO,841,1.762
Hombres,3.711,7.202,Cuarto - ESO,818,1.668
Mujeres,3.491,7.202,Cuarto - ESO,850,1.668

