TITULARIDAD_CONCIERTO2,CentrosAM2,CentrosAM3,Niveles,Textbox15,Textbox16
Hombres,2.148,4.145,Primero - ESO,562,1.067
Mujeres,1.997,4.145,Primero - ESO,505,1.067
Hombres,2.148,4.145,Segundo - ESO,553,1.069
Mujeres,1.997,4.145,Segundo - ESO,516,1.069
Hombres,2.148,4.145,Tercero - ESO,548,1.025
Mujeres,1.997,4.145,Tercero - ESO,477,1.025
Hombres,2.148,4.145,Cuarto - ESO,485,984
Mujeres,1.997,4.145,Cuarto - ESO,499,984

