TITULARIDAD_CONCIERTO2,CentrosAM2,CentrosAM3,Niveles,Textbox15,Textbox16
Hombres,2.233,4.348,Primero - ESO,605,1.181
Mujeres,2.115,4.348,Primero - ESO,576,1.181
Hombres,2.233,4.348,Segundo - ESO,556,1.060
Mujeres,2.115,4.348,Segundo - ESO,504,1.060
Hombres,2.233,4.348,Tercero - ESO,557,1.124
Mujeres,2.115,4.348,Tercero - ESO,567,1.124
Hombres,2.233,4.348,Cuarto - ESO,515,983
Mujeres,2.115,4.348,Cuarto - ESO,468,983

