TITULARIDAD_CONCIERTO2,CentrosAM2,CentrosAM3,Niveles,Textbox15,Textbox16
Hombres,2.661,5.163,Primero - ESO,710,1.449
Mujeres,2.502,5.163,Primero - ESO,739,1.449
Hombres,2.661,5.163,Segundo - ESO,725,1.359
Mujeres,2.502,5.163,Segundo - ESO,634,1.359
Hombres,2.661,5.163,Tercero - ESO,668,1.288
Mujeres,2.502,5.163,Tercero - ESO,620,1.288
Hombres,2.661,5.163,Cuarto - ESO,558,1.067
Mujeres,2.502,5.163,Cuarto - ESO,509,1.067

