TITULARIDAD_CONCIERTO2,CentrosAM2,CentrosAM3,Niveles,Textbox15,Textbox16
Hombres,2.523,5.486,Primero - ESO,634,1.413
Mujeres,2.963,5.486,Primero - ESO,779,1.413
Hombres,2.523,5.486,Segundo - ESO,683,1.419
Mujeres,2.963,5.486,Segundo - ESO,736,1.419
Hombres,2.523,5.486,Tercero - ESO,589,1.307
Mujeres,2.963,5.486,Tercero - ESO,718,1.307
Hombres,2.523,5.486,Cuarto - ESO,617,1.347
Mujeres,2.963,5.486,Cuarto - ESO,730,1.347

