TITULARIDAD_CONCIERTO2,CentrosAM2,CentrosAM3,Niveles,Textbox15,Textbox16
Hombres,1.430,2.806,Primero - ESO,385,736
Mujeres,1.376,2.806,Primero - ESO,351,736
Hombres,1.430,2.806,Segundo - ESO,359,708
Mujeres,1.376,2.806,Segundo - ESO,349,708
Hombres,1.430,2.806,Tercero - ESO,349,696
Mujeres,1.376,2.806,Tercero - ESO,347,696
Hombres,1.430,2.806,Cuarto - ESO,337,666
Mujeres,1.376,2.806,Cuarto - ESO,329,666

